Padecimiento,Semana,Fecha,Entidad,incrementos_hombres,incrementos_mujeres,Region,incrementos_total,Superficie_km2,Hombres,Mujeres,Total,region_salud_mental,ratio_h_m,ratio_h_m_cat,tamano_poblacional_predefinido,tamano_poblacional_grupo_percentil,densidad_poblacion,extension_territorial_percentil,densidad_poblacional_percentil
Depresión,43,2022-10-24,Hidalgo,16,53,Centro,69,20821.4,1481379,1601462,3082841,Rural / dispersa,0.925016641044246,Mayormente mujeres,3-6M,Media-alta,148.06117744243903,Territorio pequeño,Media-alta
Depresión,43,2022-10-24,Jalisco,52,164,Occidente,216,78595.9,4098455,4249696,8348151,Metropolitana alta,0.964411336716791,Mayormente mujeres,6M+,Alta,106.2161130542433,Grande,Media-alta
Depresión,43,2022-10-24,Michoacán,22,57,Occidente,79,58598.7,2306341,2442505,4748846,Rural / dispersa,0.9442523147342584,Mayormente mujeres,3-6M,Media-alta,81.04012546353418,Medio-grande,Media-alta
Depresión,43,2022-10-24,Morelos,14,59,Centro,73,4878.9,950847,1020673,1971520,Urbana media,0.9315882755789564,Mayormente mujeres,1-3M,Media-baja,404.09108610547463,Territorio pequeño,Alta
Depresión,43,2022-10-24,México,97,246,Centro,343,22351.8,8251295,8741123,16992418,Metropolitana alta,0.9439628066096312,Mayormente mujeres,6M+,Alta,760.2259325870847,Territorio pequeño,Alta
Depresión,43,2022-10-24,Nayarit,16,42,Occidente,58,27856.5,612278,623178,1235456,Rural / dispersa,0.9825090102667297,Mayormente mujeres,1-3M,Población baja,44.35072604239585,Medio-pequeño,Media-baja
Depresión,43,2022-10-24,Nuevo León,29,86,Norte,115,64156.2,2890950,2893492,5784442,Metropolitana alta,0.9991214767485102,Balanceado,3-6M,Alta,90.16185497270725,Medio-grande,Media-alta
Depresión,43,2022-10-24,Oaxaca,5,20,Sureste,25,93757.6,1974843,2157305,4132148,Sur-Sureste vulnerable,0.9154213242911874,Mayormente mujeres,3-6M,Media-alta,44.07267250868196,Grande,Media-baja
Depresión,43,2022-10-24,Puebla,52,96,Centro,148,34309.6,3160115,3423163,6583278,Rural / dispersa,0.9231564491670424,Mayormente mujeres,6M+,Alta,191.87859957562895,Medio-pequeño,Alta
Depresión,43,2022-10-24,Querétaro,3,29,Centro,32,11690.6,1156820,1211647,2368467,Urbana media,0.9547500220773872,Mayormente mujeres,1-3M,Media-baja,202.59584623543705,Territorio pequeño,Alta
Depresión,43,2022-10-24,Quintana Roo,7,13,Sureste,20,44705.2,936779,921206,1857985,Sur-Sureste vulnerable,1.0169050136451565,Mayormente hombres,1-3M,Media-baja,41.56082513891002,Medio-pequeño,Baja
Depresión,43,2022-10-24,San Luis Potosí,12,31,Occidente,43,61138.0,1372451,1449804,2822255,Urbana media,0.9466458914446366,Mayormente mujeres,1-3M,Media-baja,46.16204324642611,Medio-grande,Media-baja
Depresión,43,2022-10-24,Sinaloa,19,51,Norte,70,57365.4,1494815,1532128,3026943,Urbana media,0.9756462906493452,Mayormente mujeres,3-6M,Media-baja,52.76600529238879,Medio-pequeño,Media-baja
Depresión,43,2022-10-24,Sonora,16,54,Norte,70,179354.7,1472197,1472643,2944840,Urbana media,0.999697143163686,Balanceado,1-3M,Media-baja,16.419084640658983,Grande,Baja
Depresión,43,2022-10-24,Tabasco,28,60,Sureste,88,24730.9,1173671,1228927,2402598,Sur-Sureste vulnerable,0.9550371991176042,Mayormente mujeres,1-3M,Media-baja,97.14963871108613,Medio-pequeño,Media-alta
Depresión,43,2022-10-24,Tamaulipas,12,56,Norte,68,80249.3,1736140,1791595,3527735,Urbana media,0.9690471339783824,Mayormente mujeres,3-6M,Media-alta,43.95969809082447,Grande,Media-baja
Depresión,43,2022-10-24,Tlaxcala,6,16,Centro,22,3996.6,649894,693083,1342977,Rural / dispersa,0.9376856740101834,Mayormente mujeres,1-3M,Población baja,336.02987539408497,Territorio pequeño,Alta
Depresión,43,2022-10-24,Veracruz,38,106,Sureste,144,71823.5,3871774,4190805,8062579,Rural / dispersa,0.9238735756018236,Mayormente mujeres,6M+,Alta,112.25544564105064,Medio-grande,Media-alta
Depresión,43,2022-10-24,Yucatán,16,34,Sureste,50,39524.4,1140279,1180619,2320898,Sur-Sureste vulnerable,0.9658314833151084,Mayormente mujeres,1-3M,Media-baja,58.7206383904626,Medio-pequeño,Media-baja
Depresión,43,2022-10-24,Zacatecas,9,19,Occidente,28,75275.3,791058,831080,1622138,Urbana media,0.9518433845117196,Mayormente mujeres,1-3M,Población baja,21.54940598044777,Grande,Baja
Depresión,44,2022-10-31,Aguascalientes,5,22,Occidente,27,5615.7,696683,728924,1425607,Urbana media,0.955769051368867,Mayormente mujeres,1-3M,Población baja,253.86096123368415,Territorio pequeño,Alta
Depresión,44,2022-10-31,Baja California,24,52,Norte,76,71450.0,1900589,1868431,3769020,Urbana media,1.0172112323120308,Mayormente hombres,3-6M,Media-alta,52.75045486354094,Medio-grande,Media-baja
Depresión,44,2022-10-31,Baja California Sur,3,11,Norte,14,73909.4,405879,392568,798447,Urbana media,1.033907501375558,Mayormente hombres,0-1M,Población baja,10.803050762149336,Medio-grande,Baja
Depresión,44,2022-10-31,Campeche,3,13,Sureste,16,57484.9,456939,471424,928363,Sur-Sureste vulnerable,0.9692739444746132,Mayormente mujeres,0-1M,Población baja,16.149684525849395,Medio-pequeño,Baja
Depresión,44,2022-10-31,Chiapas,8,19,Sureste,27,73311.0,2705947,2837881,5543828,Sur-Sureste vulnerable,0.9535096785242227,Mayormente mujeres,3-6M,Alta,75.6206844811829,Medio-grande,Media-alta
Depresión,44,2022-10-31,Chihuahua,14,81,Norte,95,247412.6,1853822,1888047,3741869,Urbana media,0.9818728029545876,Mayormente mujeres,3-6M,Media-alta,15.124003385437929,Grande,Baja
Depresión,44,2022-10-31,Ciudad de México,103,265,Centro,368,1494.3,4404927,4805017,9209944,Metropolitana alta,0.9167349459949882,Mayormente mujeres,6M+,Alta,6163.3835240580875,Territorio pequeño,Alta
Depresión,44,2022-10-31,Coahuila,20,57,Norte,77,151594.8,1563669,1583102,3146771,Urbana media,0.98772473283465,Mayormente mujeres,3-6M,Media-alta,20.757776651969593,Grande,Baja
Depresión,44,2022-10-31,Colima,6,29,Occidente,35,5626.9,360622,370769,731391,Urbana media,0.9726325555804288,Mayormente mujeres,0-1M,Población baja,129.98116191864082,Territorio pequeño,Media-alta
Depresión,44,2022-10-31,Durango,17,58,Norte,75,123364.0,904866,927784,1832650,Urbana media,0.975298129737094,Mayormente mujeres,1-3M,Población baja,14.855630491877696,Grande,Baja
Depresión,44,2022-10-31,Guanajuato,16,66,Occidente,82,30606.7,2996454,3170480,6166934,Urbana media,0.945110519542782,Mayormente mujeres,6M+,Alta,201.4896738295863,Medio-pequeño,Alta
Depresión,44,2022-10-31,Guerrero,21,52,Sureste,73,63595.9,1700612,1840073,3540685,Rural / dispersa,0.9242089851870008,Mayormente mujeres,3-6M,Media-alta,55.67473689341608,Medio-grande,Media-baja
Depresión,44,2022-10-31,Hidalgo,8,51,Centro,59,20821.4,1481379,1601462,3082841,Rural / dispersa,0.925016641044246,Mayormente mujeres,3-6M,Media-alta,148.06117744243903,Territorio pequeño,Media-alta
Depresión,44,2022-10-31,Jalisco,40,113,Occidente,153,78595.9,4098455,4249696,8348151,Metropolitana alta,0.964411336716791,Mayormente mujeres,6M+,Alta,106.2161130542433,Grande,Media-alta
Depresión,44,2022-10-31,Michoacán,19,57,Occidente,76,58598.7,2306341,2442505,4748846,Rural / dispersa,0.9442523147342584,Mayormente mujeres,3-6M,Media-alta,81.04012546353418,Medio-grande,Media-alta
Depresión,44,2022-10-31,Morelos,10,36,Centro,46,4878.9,950847,1020673,1971520,Urbana media,0.9315882755789564,Mayormente mujeres,1-3M,Media-baja,404.09108610547463,Territorio pequeño,Alta
Depresión,44,2022-10-31,México,59,151,Centro,210,22351.8,8251295,8741123,16992418,Metropolitana alta,0.9439628066096312,Mayormente mujeres,6M+,Alta,760.2259325870847,Territorio pequeño,Alta
Depresión,44,2022-10-31,Nayarit,6,36,Occidente,42,27856.5,612278,623178,1235456,Rural / dispersa,0.9825090102667297,Mayormente mujeres,1-3M,Población baja,44.35072604239585,Medio-pequeño,Media-baja
Depresión,44,2022-10-31,Nuevo León,22,54,Norte,76,64156.2,2890950,2893492,5784442,Metropolitana alta,0.9991214767485102,Balanceado,3-6M,Alta,90.16185497270725,Medio-grande,Media-alta
Depresión,44,2022-10-31,Oaxaca,12,35,Sureste,47,93757.6,1974843,2157305,4132148,Sur-Sureste vulnerable,0.9154213242911874,Mayormente mujeres,3-6M,Media-alta,44.07267250868196,Grande,Media-baja
Depresión,44,2022-10-31,Puebla,16,46,Centro,62,34309.6,3160115,3423163,6583278,Rural / dispersa,0.9231564491670424,Mayormente mujeres,6M+,Alta,191.87859957562895,Medio-pequeño,Alta
Depresión,44,2022-10-31,Querétaro,6,16,Centro,22,11690.6,1156820,1211647,2368467,Urbana media,0.9547500220773872,Mayormente mujeres,1-3M,Media-baja,202.59584623543705,Territorio pequeño,Alta
Depresión,44,2022-10-31,Quintana Roo,2,11,Sureste,13,44705.2,936779,921206,1857985,Sur-Sureste vulnerable,1.0169050136451565,Mayormente hombres,1-3M,Media-baja,41.56082513891002,Medio-pequeño,Baja
Depresión,44,2022-10-31,San Luis Potosí,11,27,Occidente,38,61138.0,1372451,1449804,2822255,Urbana media,0.9466458914446366,Mayormente mujeres,1-3M,Media-baja,46.16204324642611,Medio-grande,Media-baja
Depresión,44,2022-10-31,Sinaloa,11,49,Norte,60,57365.4,1494815,1532128,3026943,Urbana media,0.9756462906493452,Mayormente mujeres,3-6M,Media-baja,52.76600529238879,Medio-pequeño,Media-baja
Depresión,44,2022-10-31,Sonora,21,44,Norte,65,179354.7,1472197,1472643,2944840,Urbana media,0.999697143163686,Balanceado,1-3M,Media-baja,16.419084640658983,Grande,Baja
Depresión,44,2022-10-31,Tabasco,23,42,Sureste,65,24730.9,1173671,1228927,2402598,Sur-Sureste vulnerable,0.9550371991176042,Mayormente mujeres,1-3M,Media-baja,97.14963871108613,Medio-pequeño,Media-alta
Depresión,44,2022-10-31,Tamaulipas,24,62,Norte,86,80249.3,1736140,1791595,3527735,Urbana media,0.9690471339783824,Mayormente mujeres,3-6M,Media-alta,43.95969809082447,Grande,Media-baja
Depresión,44,2022-10-31,Tlaxcala,5,15,Centro,20,3996.6,649894,693083,1342977,Rural / dispersa,0.9376856740101834,Mayormente mujeres,1-3M,Población baja,336.02987539408497,Territorio pequeño,Alta
Depresión,44,2022-10-31,Veracruz,25,105,Sureste,130,71823.5,3871774,4190805,8062579,Rural / dispersa,0.9238735756018236,Mayormente mujeres,6M+,Alta,112.25544564105064,Medio-grande,Media-alta
Depresión,44,2022-10-31,Yucatán,14,30,Sureste,44,39524.4,1140279,1180619,2320898,Sur-Sureste vulnerable,0.9658314833151084,Mayormente mujeres,1-3M,Media-baja,58.7206383904626,Medio-pequeño,Media-baja
Depresión,44,2022-10-31,Zacatecas,5,27,Occidente,32,75275.3,791058,831080,1622138,Urbana media,0.9518433845117196,Mayormente mujeres,1-3M,Población baja,21.54940598044777,Grande,Baja
Depresión,45,2022-11-07,Aguascalientes,9,29,Occidente,38,5615.7,696683,728924,1425607,Urbana media,0.955769051368867,Mayormente mujeres,1-3M,Población baja,253.86096123368415,Territorio pequeño,Alta
Depresión,45,2022-11-07,Baja California,26,59,Norte,85,71450.0,1900589,1868431,3769020,Urbana media,1.0172112323120308,Mayormente hombres,3-6M,Media-alta,52.75045486354094,Medio-grande,Media-baja
Depresión,45,2022-11-07,Baja California Sur,6,10,Norte,16,73909.4,405879,392568,798447,Urbana media,1.033907501375558,Mayormente hombres,0-1M,Población baja,10.803050762149336,Medio-grande,Baja
Depresión,45,2022-11-07,Campeche,6,15,Sureste,21,57484.9,456939,471424,928363,Sur-Sureste vulnerable,0.9692739444746132,Mayormente mujeres,0-1M,Población baja,16.149684525849395,Medio-pequeño,Baja
Depresión,45,2022-11-07,Chiapas,8,35,Sureste,43,73311.0,2705947,2837881,5543828,Sur-Sureste vulnerable,0.9535096785242227,Mayormente mujeres,3-6M,Alta,75.6206844811829,Medio-grande,Media-alta
Depresión,45,2022-11-07,Chihuahua,61,134,Norte,195,247412.6,1853822,1888047,3741869,Urbana media,0.9818728029545876,Mayormente mujeres,3-6M,Media-alta,15.124003385437929,Grande,Baja
Depresión,45,2022-11-07,Ciudad de México,111,300,Centro,411,1494.3,4404927,4805017,9209944,Metropolitana alta,0.9167349459949882,Mayormente mujeres,6M+,Alta,6163.3835240580875,Territorio pequeño,Alta
Depresión,45,2022-11-07,Coahuila,17,38,Norte,55,151594.8,1563669,1583102,3146771,Urbana media,0.98772473283465,Mayormente mujeres,3-6M,Media-alta,20.757776651969593,Grande,Baja
Depresión,45,2022-11-07,Colima,7,20,Occidente,27,5626.9,360622,370769,731391,Urbana media,0.9726325555804288,Mayormente mujeres,0-1M,Población baja,129.98116191864082,Territorio pequeño,Media-alta
Depresión,45,2022-11-07,Durango,17,84,Norte,101,123364.0,904866,927784,1832650,Urbana media,0.975298129737094,Mayormente mujeres,1-3M,Población baja,14.855630491877696,Grande,Baja
Depresión,45,2022-11-07,Guanajuato,20,82,Occidente,102,30606.7,2996454,3170480,6166934,Urbana media,0.945110519542782,Mayormente mujeres,6M+,Alta,201.4896738295863,Medio-pequeño,Alta
Depresión,45,2022-11-07,Guerrero,9,40,Sureste,49,63595.9,1700612,1840073,3540685,Rural / dispersa,0.9242089851870008,Mayormente mujeres,3-6M,Media-alta,55.67473689341608,Medio-grande,Media-baja
Depresión,45,2022-11-07,Hidalgo,4,36,Centro,40,20821.4,1481379,1601462,3082841,Rural / dispersa,0.925016641044246,Mayormente mujeres,3-6M,Media-alta,148.06117744243903,Territorio pequeño,Media-alta
Depresión,45,2022-11-07,Jalisco,58,162,Occidente,220,78595.9,4098455,4249696,8348151,Metropolitana alta,0.964411336716791,Mayormente mujeres,6M+,Alta,106.2161130542433,Grande,Media-alta
Depresión,45,2022-11-07,Michoacán,17,52,Occidente,69,58598.7,2306341,2442505,4748846,Rural / dispersa,0.9442523147342584,Mayormente mujeres,3-6M,Media-alta,81.04012546353418,Medio-grande,Media-alta
Depresión,45,2022-11-07,Morelos,20,47,Centro,67,4878.9,950847,1020673,1971520,Urbana media,0.9315882755789564,Mayormente mujeres,1-3M,Media-baja,404.09108610547463,Territorio pequeño,Alta
Depresión,45,2022-11-07,México,79,237,Centro,316,22351.8,8251295,8741123,16992418,Metropolitana alta,0.9439628066096312,Mayormente mujeres,6M+,Alta,760.2259325870847,Territorio pequeño,Alta
Depresión,45,2022-11-07,Nayarit,23,52,Occidente,75,27856.5,612278,623178,1235456,Rural / dispersa,0.9825090102667297,Mayormente mujeres,1-3M,Población baja,44.35072604239585,Medio-pequeño,Media-baja
Depresión,45,2022-11-07,Nuevo León,23,72,Norte,95,64156.2,2890950,2893492,5784442,Metropolitana alta,0.9991214767485102,Balanceado,3-6M,Alta,90.16185497270725,Medio-grande,Media-alta
Depresión,45,2022-11-07,Oaxaca,13,32,Sureste,45,93757.6,1974843,2157305,4132148,Sur-Sureste vulnerable,0.9154213242911874,Mayormente mujeres,3-6M,Media-alta,44.07267250868196,Grande,Media-baja
Depresión,45,2022-11-07,Puebla,12,52,Centro,64,34309.6,3160115,3423163,6583278,Rural / dispersa,0.9231564491670424,Mayormente mujeres,6M+,Alta,191.87859957562895,Medio-pequeño,Alta
Depresión,45,2022-11-07,Querétaro,4,13,Centro,17,11690.6,1156820,1211647,2368467,Urbana media,0.9547500220773872,Mayormente mujeres,1-3M,Media-baja,202.59584623543705,Territorio pequeño,Alta
Depresión,45,2022-11-07,Quintana Roo,5,18,Sureste,23,44705.2,936779,921206,1857985,Sur-Sureste vulnerable,1.0169050136451565,Mayormente hombres,1-3M,Media-baja,41.56082513891002,Medio-pequeño,Baja
Depresión,45,2022-11-07,San Luis Potosí,16,31,Occidente,47,61138.0,1372451,1449804,2822255,Urbana media,0.9466458914446366,Mayormente mujeres,1-3M,Media-baja,46.16204324642611,Medio-grande,Media-baja
Depresión,45,2022-11-07,Sinaloa,22,68,Norte,90,57365.4,1494815,1532128,3026943,Urbana media,0.9756462906493452,Mayormente mujeres,3-6M,Media-baja,52.76600529238879,Medio-pequeño,Media-baja
Depresión,45,2022-11-07,Sonora,13,37,Norte,50,179354.7,1472197,1472643,2944840,Urbana media,0.999697143163686,Balanceado,1-3M,Media-baja,16.419084640658983,Grande,Baja
Depresión,45,2022-11-07,Tabasco,36,73,Sureste,109,24730.9,1173671,1228927,2402598,Sur-Sureste vulnerable,0.9550371991176042,Mayormente mujeres,1-3M,Media-baja,97.14963871108613,Medio-pequeño,Media-alta
Depresión,45,2022-11-07,Tamaulipas,36,87,Norte,123,80249.3,1736140,1791595,3527735,Urbana media,0.9690471339783824,Mayormente mujeres,3-6M,Media-alta,43.95969809082447,Grande,Media-baja
Depresión,45,2022-11-07,Tlaxcala,2,11,Centro,13,3996.6,649894,693083,1342977,Rural / dispersa,0.9376856740101834,Mayormente mujeres,1-3M,Población baja,336.02987539408497,Territorio pequeño,Alta
Depresión,45,2022-11-07,Veracruz,34,144,Sureste,178,71823.5,3871774,4190805,8062579,Rural / dispersa,0.9238735756018236,Mayormente mujeres,6M+,Alta,112.25544564105064,Medio-grande,Media-alta
Depresión,45,2022-11-07,Yucatán,10,38,Sureste,48,39524.4,1140279,1180619,2320898,Sur-Sureste vulnerable,0.9658314833151084,Mayormente mujeres,1-3M,Media-baja,58.7206383904626,Medio-pequeño,Media-baja
Depresión,45,2022-11-07,Zacatecas,13,35,Occidente,48,75275.3,791058,831080,1622138,Urbana media,0.9518433845117196,Mayormente mujeres,1-3M,Población baja,21.54940598044777,Grande,Baja
Depresión,46,2022-11-14,Aguascalientes,11,23,Occidente,34,5615.7,696683,728924,1425607,Urbana media,0.955769051368867,Mayormente mujeres,1-3M,Población baja,253.86096123368415,Territorio pequeño,Alta
Depresión,46,2022-11-14,Baja California,27,55,Norte,82,71450.0,1900589,1868431,3769020,Urbana media,1.0172112323120308,Mayormente hombres,3-6M,Media-alta,52.75045486354094,Medio-grande,Media-baja
Depresión,46,2022-11-14,Baja California Sur,4,10,Norte,14,73909.4,405879,392568,798447,Urbana media,1.033907501375558,Mayormente hombres,0-1M,Población baja,10.803050762149336,Medio-grande,Baja
Depresión,46,2022-11-14,Campeche,9,18,Sureste,27,57484.9,456939,471424,928363,Sur-Sureste vulnerable,0.9692739444746132,Mayormente mujeres,0-1M,Población baja,16.149684525849395,Medio-pequeño,Baja
Depresión,46,2022-11-14,Chiapas,8,28,Sureste,36,73311.0,2705947,2837881,5543828,Sur-Sureste vulnerable,0.9535096785242227,Mayormente mujeres,3-6M,Alta,75.6206844811829,Medio-grande,Media-alta
Depresión,46,2022-11-14,Chihuahua,38,100,Norte,138,247412.6,1853822,1888047,3741869,Urbana media,0.9818728029545876,Mayormente mujeres,3-6M,Media-alta,15.124003385437929,Grande,Baja
Depresión,46,2022-11-14,Ciudad de México,119,337,Centro,456,1494.3,4404927,4805017,9209944,Metropolitana alta,0.9167349459949882,Mayormente mujeres,6M+,Alta,6163.3835240580875,Territorio pequeño,Alta
Depresión,46,2022-11-14,Coahuila,18,43,Norte,61,151594.8,1563669,1583102,3146771,Urbana media,0.98772473283465,Mayormente mujeres,3-6M,Media-alta,20.757776651969593,Grande,Baja
Depresión,46,2022-11-14,Colima,6,29,Occidente,35,5626.9,360622,370769,731391,Urbana media,0.9726325555804288,Mayormente mujeres,0-1M,Población baja,129.98116191864082,Territorio pequeño,Media-alta
Depresión,46,2022-11-14,Durango,18,61,Norte,79,123364.0,904866,927784,1832650,Urbana media,0.975298129737094,Mayormente mujeres,1-3M,Población baja,14.855630491877696,Grande,Baja
Depresión,46,2022-11-14,Guanajuato,20,72,Occidente,92,30606.7,2996454,3170480,6166934,Urbana media,0.945110519542782,Mayormente mujeres,6M+,Alta,201.4896738295863,Medio-pequeño,Alta
Depresión,46,2022-11-14,Guerrero,19,41,Sureste,60,63595.9,1700612,1840073,3540685,Rural / dispersa,0.9242089851870008,Mayormente mujeres,3-6M,Media-alta,55.67473689341608,Medio-grande,Media-baja
Depresión,46,2022-11-14,Hidalgo,10,28,Centro,38,20821.4,1481379,1601462,3082841,Rural / dispersa,0.925016641044246,Mayormente mujeres,3-6M,Media-alta,148.06117744243903,Territorio pequeño,Media-alta
Depresión,46,2022-11-14,Jalisco,71,152,Occidente,223,78595.9,4098455,4249696,8348151,Metropolitana alta,0.964411336716791,Mayormente mujeres,6M+,Alta,106.2161130542433,Grande,Media-alta
Depresión,46,2022-11-14,Michoacán,23,70,Occidente,93,58598.7,2306341,2442505,4748846,Rural / dispersa,0.9442523147342584,Mayormente mujeres,3-6M,Media-alta,81.04012546353418,Medio-grande,Media-alta
Depresión,46,2022-11-14,Morelos,14,54,Centro,68,4878.9,950847,1020673,1971520,Urbana media,0.9315882755789564,Mayormente mujeres,1-3M,Media-baja,404.09108610547463,Territorio pequeño,Alta
Depresión,46,2022-11-14,México,89,281,Centro,370,22351.8,8251295,8741123,16992418,Metropolitana alta,0.9439628066096312,Mayormente mujeres,6M+,Alta,760.2259325870847,Territorio pequeño,Alta
Depresión,46,2022-11-14,Nayarit,23,50,Occidente,73,27856.5,612278,623178,1235456,Rural / dispersa,0.9825090102667297,Mayormente mujeres,1-3M,Población baja,44.35072604239585,Medio-pequeño,Media-baja
Depresión,46,2022-11-14,Nuevo León,19,59,Norte,78,64156.2,2890950,2893492,5784442,Metropolitana alta,0.9991214767485102,Balanceado,3-6M,Alta,90.16185497270725,Medio-grande,Media-alta
Depresión,46,2022-11-14,Oaxaca,9,35,Sureste,44,93757.6,1974843,2157305,4132148,Sur-Sureste vulnerable,0.9154213242911874,Mayormente mujeres,3-6M,Media-alta,44.07267250868196,Grande,Media-baja
Depresión,46,2022-11-14,Puebla,7,57,Centro,64,34309.6,3160115,3423163,6583278,Rural / dispersa,0.9231564491670424,Mayormente mujeres,6M+,Alta,191.87859957562895,Medio-pequeño,Alta
Depresión,46,2022-11-14,Querétaro,8,17,Centro,25,11690.6,1156820,1211647,2368467,Urbana media,0.9547500220773872,Mayormente mujeres,1-3M,Media-baja,202.59584623543705,Territorio pequeño,Alta
Depresión,46,2022-11-14,Quintana Roo,6,15,Sureste,21,44705.2,936779,921206,1857985,Sur-Sureste vulnerable,1.0169050136451565,Mayormente hombres,1-3M,Media-baja,41.56082513891002,Medio-pequeño,Baja
Depresión,46,2022-11-14,San Luis Potosí,12,39,Occidente,51,61138.0,1372451,1449804,2822255,Urbana media,0.9466458914446366,Mayormente mujeres,1-3M,Media-baja,46.16204324642611,Medio-grande,Media-baja
Depresión,46,2022-11-14,Sinaloa,18,61,Norte,79,57365.4,1494815,1532128,3026943,Urbana media,0.9756462906493452,Mayormente mujeres,3-6M,Media-baja,52.76600529238879,Medio-pequeño,Media-baja
Depresión,46,2022-11-14,Sonora,5,47,Norte,52,179354.7,1472197,1472643,2944840,Urbana media,0.999697143163686,Balanceado,1-3M,Media-baja,16.419084640658983,Grande,Baja
Depresión,46,2022-11-14,Tabasco,22,42,Sureste,64,24730.9,1173671,1228927,2402598,Sur-Sureste vulnerable,0.9550371991176042,Mayormente mujeres,1-3M,Media-baja,97.14963871108613,Medio-pequeño,Media-alta
Depresión,46,2022-11-14,Tamaulipas,27,54,Norte,81,80249.3,1736140,1791595,3527735,Urbana media,0.9690471339783824,Mayormente mujeres,3-6M,Media-alta,43.95969809082447,Grande,Media-baja
Depresión,46,2022-11-14,Tlaxcala,8,13,Centro,21,3996.6,649894,693083,1342977,Rural / dispersa,0.9376856740101834,Mayormente mujeres,1-3M,Población baja,336.02987539408497,Territorio pequeño,Alta
Depresión,46,2022-11-14,Veracruz,34,105,Sureste,139,71823.5,3871774,4190805,8062579,Rural / dispersa,0.9238735756018236,Mayormente mujeres,6M+,Alta,112.25544564105064,Medio-grande,Media-alta
Depresión,46,2022-11-14,Yucatán,18,30,Sureste,48,39524.4,1140279,1180619,2320898,Sur-Sureste vulnerable,0.9658314833151084,Mayormente mujeres,1-3M,Media-baja,58.7206383904626,Medio-pequeño,Media-baja
Depresión,46,2022-11-14,Zacatecas,12,33,Occidente,45,75275.3,791058,831080,1622138,Urbana media,0.9518433845117196,Mayormente mujeres,1-3M,Población baja,21.54940598044777,Grande,Baja
Depresión,47,2022-11-21,Aguascalientes,7,22,Occidente,29,5615.7,696683,728924,1425607,Urbana media,0.955769051368867,Mayormente mujeres,1-3M,Población baja,253.86096123368415,Territorio pequeño,Alta
Depresión,47,2022-11-21,Baja California,20,54,Norte,74,71450.0,1900589,1868431,3769020,Urbana media,1.0172112323120308,Mayormente hombres,3-6M,Media-alta,52.75045486354094,Medio-grande,Media-baja
Depresión,47,2022-11-21,Baja California Sur,7,16,Norte,23,73909.4,405879,392568,798447,Urbana media,1.033907501375558,Mayormente hombres,0-1M,Población baja,10.803050762149336,Medio-grande,Baja
Depresión,47,2022-11-21,Campeche,7,17,Sureste,24,57484.9,456939,471424,928363,Sur-Sureste vulnerable,0.9692739444746132,Mayormente mujeres,0-1M,Población baja,16.149684525849395,Medio-pequeño,Baja
Depresión,47,2022-11-21,Chiapas,15,40,Sureste,55,73311.0,2705947,2837881,5543828,Sur-Sureste vulnerable,0.9535096785242227,Mayormente mujeres,3-6M,Alta,75.6206844811829,Medio-grande,Media-alta
Depresión,47,2022-11-21,Chihuahua,49,100,Norte,149,247412.6,1853822,1888047,3741869,Urbana media,0.9818728029545876,Mayormente mujeres,3-6M,Media-alta,15.124003385437929,Grande,Baja
Depresión,47,2022-11-21,Ciudad de México,91,267,Centro,358,1494.3,4404927,4805017,9209944,Metropolitana alta,0.9167349459949882,Mayormente mujeres,6M+,Alta,6163.3835240580875,Territorio pequeño,Alta
Depresión,47,2022-11-21,Coahuila,13,44,Norte,57,151594.8,1563669,1583102,3146771,Urbana media,0.98772473283465,Mayormente mujeres,3-6M,Media-alta,20.757776651969593,Grande,Baja
Depresión,47,2022-11-21,Colima,5,16,Occidente,21,5626.9,360622,370769,731391,Urbana media,0.9726325555804288,Mayormente mujeres,0-1M,Población baja,129.98116191864082,Territorio pequeño,Media-alta
Depresión,47,2022-11-21,Durango,12,31,Norte,43,123364.0,904866,927784,1832650,Urbana media,0.975298129737094,Mayormente mujeres,1-3M,Población baja,14.855630491877696,Grande,Baja
Depresión,47,2022-11-21,Guanajuato,15,58,Occidente,73,30606.7,2996454,3170480,6166934,Urbana media,0.945110519542782,Mayormente mujeres,6M+,Alta,201.4896738295863,Medio-pequeño,Alta
Depresión,47,2022-11-21,Guerrero,8,49,Sureste,57,63595.9,1700612,1840073,3540685,Rural / dispersa,0.9242089851870008,Mayormente mujeres,3-6M,Media-alta,55.67473689341608,Medio-grande,Media-baja
Depresión,47,2022-11-21,Hidalgo,9,47,Centro,56,20821.4,1481379,1601462,3082841,Rural / dispersa,0.925016641044246,Mayormente mujeres,3-6M,Media-alta,148.06117744243903,Territorio pequeño,Media-alta
Depresión,47,2022-11-21,Jalisco,48,136,Occidente,184,78595.9,4098455,4249696,8348151,Metropolitana alta,0.964411336716791,Mayormente mujeres,6M+,Alta,106.2161130542433,Grande,Media-alta
Depresión,47,2022-11-21,Michoacán,29,78,Occidente,107,58598.7,2306341,2442505,4748846,Rural / dispersa,0.9442523147342584,Mayormente mujeres,3-6M,Media-alta,81.04012546353418,Medio-grande,Media-alta
Depresión,47,2022-11-21,Morelos,14,34,Centro,48,4878.9,950847,1020673,1971520,Urbana media,0.9315882755789564,Mayormente mujeres,1-3M,Media-baja,404.09108610547463,Territorio pequeño,Alta
