ds,entidad,padecimiento,meta_modo,yhat
2026-06-08,San Luis Potosí,Alzheimer,mujeres,1
2026-06-15,San Luis Potosí,Alzheimer,general,1
2026-06-15,San Luis Potosí,Alzheimer,hombres,1
2026-06-15,San Luis Potosí,Alzheimer,mujeres,1
2026-06-22,San Luis Potosí,Alzheimer,general,1
2026-06-22,San Luis Potosí,Alzheimer,hombres,1
2026-06-22,San Luis Potosí,Alzheimer,mujeres,1
2026-06-29,San Luis Potosí,Alzheimer,general,1
2026-06-29,San Luis Potosí,Alzheimer,hombres,1
2026-06-29,San Luis Potosí,Alzheimer,mujeres,1
2026-07-06,San Luis Potosí,Alzheimer,general,1
2026-07-06,San Luis Potosí,Alzheimer,hombres,1
2026-07-06,San Luis Potosí,Alzheimer,mujeres,1
2026-07-13,San Luis Potosí,Alzheimer,general,1
2026-07-13,San Luis Potosí,Alzheimer,hombres,1
2026-07-13,San Luis Potosí,Alzheimer,mujeres,1
2026-07-20,San Luis Potosí,Alzheimer,general,1
2026-07-20,San Luis Potosí,Alzheimer,hombres,1
2026-07-20,San Luis Potosí,Alzheimer,mujeres,1
2026-07-27,San Luis Potosí,Alzheimer,general,1
2026-07-27,San Luis Potosí,Alzheimer,hombres,1
2026-07-27,San Luis Potosí,Alzheimer,mujeres,1
2026-08-03,San Luis Potosí,Alzheimer,general,1
2026-08-03,San Luis Potosí,Alzheimer,hombres,1
2026-08-03,San Luis Potosí,Alzheimer,mujeres,1
2026-08-10,San Luis Potosí,Alzheimer,general,1
2026-08-10,San Luis Potosí,Alzheimer,hombres,1
2026-08-10,San Luis Potosí,Alzheimer,mujeres,1
2026-08-17,San Luis Potosí,Alzheimer,general,1
2026-08-17,San Luis Potosí,Alzheimer,hombres,1
2026-08-17,San Luis Potosí,Alzheimer,mujeres,1
2026-08-24,San Luis Potosí,Alzheimer,general,1
2026-08-24,San Luis Potosí,Alzheimer,hombres,1
2026-08-24,San Luis Potosí,Alzheimer,mujeres,1
2026-08-31,San Luis Potosí,Alzheimer,general,1
2026-08-31,San Luis Potosí,Alzheimer,hombres,1
2026-08-31,San Luis Potosí,Alzheimer,mujeres,1
2026-09-07,San Luis Potosí,Alzheimer,general,1
2026-09-07,San Luis Potosí,Alzheimer,hombres,1
2026-09-07,San Luis Potosí,Alzheimer,mujeres,1
2026-09-14,San Luis Potosí,Alzheimer,general,1
2026-09-14,San Luis Potosí,Alzheimer,hombres,1
2026-09-14,San Luis Potosí,Alzheimer,mujeres,1
2026-09-21,San Luis Potosí,Alzheimer,general,1
2026-09-21,San Luis Potosí,Alzheimer,hombres,1
2026-09-21,San Luis Potosí,Alzheimer,mujeres,1
2026-09-28,San Luis Potosí,Alzheimer,general,1
2026-09-28,San Luis Potosí,Alzheimer,hombres,1
2026-09-28,San Luis Potosí,Alzheimer,mujeres,1
2026-10-05,San Luis Potosí,Alzheimer,general,1
2026-10-05,San Luis Potosí,Alzheimer,hombres,1
2026-10-05,San Luis Potosí,Alzheimer,mujeres,1
2026-10-12,San Luis Potosí,Alzheimer,general,1
2026-10-12,San Luis Potosí,Alzheimer,hombres,1
2026-10-12,San Luis Potosí,Alzheimer,mujeres,1
2026-10-19,San Luis Potosí,Alzheimer,general,1
2026-10-19,San Luis Potosí,Alzheimer,hombres,1
2026-10-19,San Luis Potosí,Alzheimer,mujeres,1
2026-10-26,San Luis Potosí,Alzheimer,general,1
2026-10-26,San Luis Potosí,Alzheimer,hombres,1
2026-10-26,San Luis Potosí,Alzheimer,mujeres,1
2026-11-02,San Luis Potosí,Alzheimer,general,1
2026-11-02,San Luis Potosí,Alzheimer,hombres,1
2026-11-02,San Luis Potosí,Alzheimer,mujeres,1
2026-11-09,San Luis Potosí,Alzheimer,general,1
2026-11-09,San Luis Potosí,Alzheimer,hombres,1
2026-11-09,San Luis Potosí,Alzheimer,mujeres,1
2026-11-16,San Luis Potosí,Alzheimer,general,1
2026-11-16,San Luis Potosí,Alzheimer,hombres,1
2026-11-16,San Luis Potosí,Alzheimer,mujeres,1
2026-11-23,San Luis Potosí,Alzheimer,general,1
2026-11-23,San Luis Potosí,Alzheimer,hombres,0
2026-11-23,San Luis Potosí,Alzheimer,mujeres,1
2026-11-30,San Luis Potosí,Alzheimer,general,1
2026-11-30,San Luis Potosí,Alzheimer,hombres,0
2026-11-30,San Luis Potosí,Alzheimer,mujeres,1
2026-12-07,San Luis Potosí,Alzheimer,general,1
2026-12-07,San Luis Potosí,Alzheimer,hombres,0
2026-12-07,San Luis Potosí,Alzheimer,mujeres,1
2026-12-14,San Luis Potosí,Alzheimer,general,1
2026-12-14,San Luis Potosí,Alzheimer,hombres,0
2026-12-14,San Luis Potosí,Alzheimer,mujeres,1
2026-12-21,San Luis Potosí,Alzheimer,general,1
2026-12-21,San Luis Potosí,Alzheimer,hombres,0
2026-12-21,San Luis Potosí,Alzheimer,mujeres,1
2026-12-28,San Luis Potosí,Alzheimer,general,1
2026-12-28,San Luis Potosí,Alzheimer,hombres,0
2026-12-28,San Luis Potosí,Alzheimer,mujeres,1
2027-01-04,San Luis Potosí,Alzheimer,general,1
2027-01-04,San Luis Potosí,Alzheimer,hombres,1
2027-01-04,San Luis Potosí,Alzheimer,mujeres,1
2027-01-11,San Luis Potosí,Alzheimer,general,1
2027-01-11,San Luis Potosí,Alzheimer,hombres,1
2027-01-11,San Luis Potosí,Alzheimer,mujeres,1
2027-01-18,San Luis Potosí,Alzheimer,general,1
2027-01-18,San Luis Potosí,Alzheimer,hombres,1
2027-01-18,San Luis Potosí,Alzheimer,mujeres,1
2027-01-25,San Luis Potosí,Alzheimer,general,1
2027-01-25,San Luis Potosí,Alzheimer,hombres,1
2027-01-25,San Luis Potosí,Alzheimer,mujeres,1
2026-02-02,Sinaloa,Alzheimer,general,7
2026-02-02,Sinaloa,Alzheimer,hombres,2
2026-02-02,Sinaloa,Alzheimer,mujeres,4
2026-02-09,Sinaloa,Alzheimer,general,3
2026-02-09,Sinaloa,Alzheimer,hombres,0
2026-02-09,Sinaloa,Alzheimer,mujeres,4
2026-02-16,Sinaloa,Alzheimer,general,4
2026-02-16,Sinaloa,Alzheimer,hombres,2
2026-02-16,Sinaloa,Alzheimer,mujeres,3
2026-02-23,Sinaloa,Alzheimer,general,4
2026-02-23,Sinaloa,Alzheimer,hombres,2
2026-02-23,Sinaloa,Alzheimer,mujeres,1
2026-03-02,Sinaloa,Alzheimer,general,5
2026-03-02,Sinaloa,Alzheimer,hombres,1
2026-03-02,Sinaloa,Alzheimer,mujeres,2
2026-03-09,Sinaloa,Alzheimer,general,4
2026-03-09,Sinaloa,Alzheimer,hombres,1
2026-03-09,Sinaloa,Alzheimer,mujeres,3
2026-03-16,Sinaloa,Alzheimer,general,6
2026-03-16,Sinaloa,Alzheimer,hombres,2
2026-03-16,Sinaloa,Alzheimer,mujeres,3
2026-03-23,Sinaloa,Alzheimer,general,5
2026-03-23,Sinaloa,Alzheimer,hombres,3
2026-03-23,Sinaloa,Alzheimer,mujeres,2
2026-03-30,Sinaloa,Alzheimer,general,4
2026-03-30,Sinaloa,Alzheimer,hombres,1
2026-03-30,Sinaloa,Alzheimer,mujeres,3
2026-04-06,Sinaloa,Alzheimer,general,3
2026-04-06,Sinaloa,Alzheimer,hombres,1
2026-04-06,Sinaloa,Alzheimer,mujeres,2
2026-04-13,Sinaloa,Alzheimer,general,2
2026-04-13,Sinaloa,Alzheimer,hombres,1
2026-04-13,Sinaloa,Alzheimer,mujeres,2
2026-04-20,Sinaloa,Alzheimer,general,5
2026-04-20,Sinaloa,Alzheimer,hombres,1
2026-04-20,Sinaloa,Alzheimer,mujeres,2
2026-04-27,Sinaloa,Alzheimer,general,9
2026-04-27,Sinaloa,Alzheimer,hombres,1
2026-04-27,Sinaloa,Alzheimer,mujeres,2
2026-05-04,Sinaloa,Alzheimer,general,7
2026-05-04,Sinaloa,Alzheimer,hombres,1
2026-05-04,Sinaloa,Alzheimer,mujeres,2
2026-05-11,Sinaloa,Alzheimer,general,6
2026-05-11,Sinaloa,Alzheimer,hombres,0
2026-05-11,Sinaloa,Alzheimer,mujeres,3
2026-05-18,Sinaloa,Alzheimer,general,7
2026-05-18,Sinaloa,Alzheimer,hombres,1
2026-05-18,Sinaloa,Alzheimer,mujeres,1
2026-05-25,Sinaloa,Alzheimer,general,5
2026-05-25,Sinaloa,Alzheimer,hombres,1
2026-05-25,Sinaloa,Alzheimer,mujeres,1
2026-06-01,Sinaloa,Alzheimer,general,4
2026-06-01,Sinaloa,Alzheimer,hombres,2
2026-06-01,Sinaloa,Alzheimer,mujeres,2
2026-06-08,Sinaloa,Alzheimer,general,5
2026-06-08,Sinaloa,Alzheimer,hombres,1
2026-06-08,Sinaloa,Alzheimer,mujeres,2
2026-06-15,Sinaloa,Alzheimer,general,7
2026-06-15,Sinaloa,Alzheimer,hombres,2
2026-06-15,Sinaloa,Alzheimer,mujeres,2
2026-06-22,Sinaloa,Alzheimer,general,6
2026-06-22,Sinaloa,Alzheimer,hombres,1
2026-06-22,Sinaloa,Alzheimer,mujeres,2
2026-06-29,Sinaloa,Alzheimer,general,6
2026-06-29,Sinaloa,Alzheimer,hombres,1
2026-06-29,Sinaloa,Alzheimer,mujeres,3
2026-07-06,Sinaloa,Alzheimer,general,9
2026-07-06,Sinaloa,Alzheimer,hombres,1
2026-07-06,Sinaloa,Alzheimer,mujeres,2
2026-07-13,Sinaloa,Alzheimer,general,8
2026-07-13,Sinaloa,Alzheimer,hombres,2
2026-07-13,Sinaloa,Alzheimer,mujeres,1
2026-07-20,Sinaloa,Alzheimer,general,6
2026-07-20,Sinaloa,Alzheimer,hombres,0
2026-07-20,Sinaloa,Alzheimer,mujeres,1
2026-07-27,Sinaloa,Alzheimer,general,5
2026-07-27,Sinaloa,Alzheimer,hombres,2
2026-07-27,Sinaloa,Alzheimer,mujeres,2
2026-08-03,Sinaloa,Alzheimer,general,5
2026-08-03,Sinaloa,Alzheimer,hombres,0
2026-08-03,Sinaloa,Alzheimer,mujeres,2
2026-08-10,Sinaloa,Alzheimer,general,6
2026-08-10,Sinaloa,Alzheimer,hombres,1
2026-08-10,Sinaloa,Alzheimer,mujeres,1
2026-08-17,Sinaloa,Alzheimer,general,3
2026-08-17,Sinaloa,Alzheimer,hombres,1
2026-08-17,Sinaloa,Alzheimer,mujeres,3
2026-08-24,Sinaloa,Alzheimer,general,4
2026-08-24,Sinaloa,Alzheimer,hombres,1
2026-08-24,Sinaloa,Alzheimer,mujeres,1
2026-08-31,Sinaloa,Alzheimer,general,3
2026-08-31,Sinaloa,Alzheimer,hombres,1
2026-08-31,Sinaloa,Alzheimer,mujeres,2
2026-09-07,Sinaloa,Alzheimer,general,6
2026-09-07,Sinaloa,Alzheimer,hombres,0
2026-09-07,Sinaloa,Alzheimer,mujeres,1
2026-09-14,Sinaloa,Alzheimer,general,4
2026-09-14,Sinaloa,Alzheimer,hombres,1
2026-09-14,Sinaloa,Alzheimer,mujeres,2
2026-09-21,Sinaloa,Alzheimer,general,5
2026-09-21,Sinaloa,Alzheimer,hombres,0
2026-09-21,Sinaloa,Alzheimer,mujeres,2
2026-09-28,Sinaloa,Alzheimer,general,4
2026-09-28,Sinaloa,Alzheimer,hombres,2
2026-09-28,Sinaloa,Alzheimer,mujeres,1
2026-10-05,Sinaloa,Alzheimer,general,5
2026-10-05,Sinaloa,Alzheimer,hombres,2
2026-10-05,Sinaloa,Alzheimer,mujeres,1
2026-10-12,Sinaloa,Alzheimer,general,4
2026-10-12,Sinaloa,Alzheimer,hombres,1
2026-10-12,Sinaloa,Alzheimer,mujeres,1
2026-10-19,Sinaloa,Alzheimer,general,4
2026-10-19,Sinaloa,Alzheimer,hombres,0
2026-10-19,Sinaloa,Alzheimer,mujeres,2
2026-10-26,Sinaloa,Alzheimer,general,3
2026-10-26,Sinaloa,Alzheimer,hombres,2
2026-10-26,Sinaloa,Alzheimer,mujeres,0
2026-11-02,Sinaloa,Alzheimer,general,4
2026-11-02,Sinaloa,Alzheimer,hombres,3
2026-11-02,Sinaloa,Alzheimer,mujeres,1
2026-11-09,Sinaloa,Alzheimer,general,3
2026-11-09,Sinaloa,Alzheimer,hombres,2
2026-11-09,Sinaloa,Alzheimer,mujeres,2
2026-11-16,Sinaloa,Alzheimer,general,4
2026-11-16,Sinaloa,Alzheimer,hombres,1
2026-11-16,Sinaloa,Alzheimer,mujeres,2
2026-11-23,Sinaloa,Alzheimer,general,3
2026-11-23,Sinaloa,Alzheimer,hombres,0
2026-11-23,Sinaloa,Alzheimer,mujeres,0
2026-11-30,Sinaloa,Alzheimer,general,4
2026-11-30,Sinaloa,Alzheimer,hombres,0
2026-11-30,Sinaloa,Alzheimer,mujeres,2
2026-12-07,Sinaloa,Alzheimer,general,3
2026-12-07,Sinaloa,Alzheimer,hombres,2
2026-12-07,Sinaloa,Alzheimer,mujeres,2
2026-12-14,Sinaloa,Alzheimer,general,4
2026-12-14,Sinaloa,Alzheimer,hombres,0
2026-12-14,Sinaloa,Alzheimer,mujeres,1
2026-12-21,Sinaloa,Alzheimer,general,4
2026-12-21,Sinaloa,Alzheimer,hombres,0
2026-12-21,Sinaloa,Alzheimer,mujeres,1
2026-12-28,Sinaloa,Alzheimer,general,3
2026-12-28,Sinaloa,Alzheimer,hombres,1
2026-12-28,Sinaloa,Alzheimer,mujeres,2
2027-01-04,Sinaloa,Alzheimer,general,4
2027-01-04,Sinaloa,Alzheimer,hombres,0
2027-01-04,Sinaloa,Alzheimer,mujeres,2
2027-01-11,Sinaloa,Alzheimer,general,4
2027-01-11,Sinaloa,Alzheimer,hombres,1
2027-01-11,Sinaloa,Alzheimer,mujeres,3
2027-01-18,Sinaloa,Alzheimer,general,6
2027-01-18,Sinaloa,Alzheimer,hombres,1
2027-01-18,Sinaloa,Alzheimer,mujeres,2
2027-01-25,Sinaloa,Alzheimer,general,4
2027-01-25,Sinaloa,Alzheimer,hombres,2
2027-01-25,Sinaloa,Alzheimer,mujeres,1
2026-02-02,Sonora,Alzheimer,general,1
2026-02-02,Sonora,Alzheimer,hombres,0
2026-02-02,Sonora,Alzheimer,mujeres,1
2026-02-09,Sonora,Alzheimer,general,1
2026-02-09,Sonora,Alzheimer,hombres,0
2026-02-09,Sonora,Alzheimer,mujeres,1
2026-02-16,Sonora,Alzheimer,general,1
2026-02-16,Sonora,Alzheimer,hombres,0
2026-02-16,Sonora,Alzheimer,mujeres,1
2026-02-23,Sonora,Alzheimer,general,1
2026-02-23,Sonora,Alzheimer,hombres,0
2026-02-23,Sonora,Alzheimer,mujeres,1
2026-03-02,Sonora,Alzheimer,general,1
2026-03-02,Sonora,Alzheimer,hombres,0
2026-03-02,Sonora,Alzheimer,mujeres,0
2026-03-09,Sonora,Alzheimer,general,1
2026-03-09,Sonora,Alzheimer,hombres,0
2026-03-09,Sonora,Alzheimer,mujeres,1
2026-03-16,Sonora,Alzheimer,general,1
2026-03-16,Sonora,Alzheimer,hombres,0
2026-03-16,Sonora,Alzheimer,mujeres,2
2026-03-23,Sonora,Alzheimer,general,1
2026-03-23,Sonora,Alzheimer,hombres,0
2026-03-23,Sonora,Alzheimer,mujeres,1
2026-03-30,Sonora,Alzheimer,general,1
2026-03-30,Sonora,Alzheimer,hombres,0
2026-03-30,Sonora,Alzheimer,mujeres,0
2026-04-06,Sonora,Alzheimer,general,1
2026-04-06,Sonora,Alzheimer,hombres,0
2026-04-06,Sonora,Alzheimer,mujeres,1
2026-04-13,Sonora,Alzheimer,general,1
2026-04-13,Sonora,Alzheimer,hombres,0
2026-04-13,Sonora,Alzheimer,mujeres,1
2026-04-20,Sonora,Alzheimer,general,1
2026-04-20,Sonora,Alzheimer,hombres,0
2026-04-20,Sonora,Alzheimer,mujeres,2
2026-04-27,Sonora,Alzheimer,general,1
2026-04-27,Sonora,Alzheimer,hombres,0
2026-04-27,Sonora,Alzheimer,mujeres,1
2026-05-04,Sonora,Alzheimer,general,1
2026-05-04,Sonora,Alzheimer,hombres,0
2026-05-04,Sonora,Alzheimer,mujeres,2
2026-05-11,Sonora,Alzheimer,general,1
2026-05-11,Sonora,Alzheimer,hombres,0
2026-05-11,Sonora,Alzheimer,mujeres,1
2026-05-18,Sonora,Alzheimer,general,1
2026-05-18,Sonora,Alzheimer,hombres,0
2026-05-18,Sonora,Alzheimer,mujeres,1
2026-05-25,Sonora,Alzheimer,general,1
2026-05-25,Sonora,Alzheimer,hombres,0
2026-05-25,Sonora,Alzheimer,mujeres,2
2026-06-01,Sonora,Alzheimer,general,1
2026-06-01,Sonora,Alzheimer,hombres,0
2026-06-01,Sonora,Alzheimer,mujeres,1
2026-06-08,Sonora,Alzheimer,general,1
2026-06-08,Sonora,Alzheimer,hombres,0
2026-06-08,Sonora,Alzheimer,mujeres,2
2026-06-15,Sonora,Alzheimer,general,1
2026-06-15,Sonora,Alzheimer,hombres,0
2026-06-15,Sonora,Alzheimer,mujeres,1
2026-06-22,Sonora,Alzheimer,general,1
2026-06-22,Sonora,Alzheimer,hombres,0
2026-06-22,Sonora,Alzheimer,mujeres,2
2026-06-29,Sonora,Alzheimer,general,1
2026-06-29,Sonora,Alzheimer,hombres,0
2026-06-29,Sonora,Alzheimer,mujeres,2
2026-07-06,Sonora,Alzheimer,general,1
2026-07-06,Sonora,Alzheimer,hombres,0
2026-07-06,Sonora,Alzheimer,mujeres,0
2026-07-13,Sonora,Alzheimer,general,1
2026-07-13,Sonora,Alzheimer,hombres,0
2026-07-13,Sonora,Alzheimer,mujeres,1
2026-07-20,Sonora,Alzheimer,general,1
2026-07-20,Sonora,Alzheimer,hombres,0
2026-07-20,Sonora,Alzheimer,mujeres,1
2026-07-27,Sonora,Alzheimer,general,1
2026-07-27,Sonora,Alzheimer,hombres,0
2026-07-27,Sonora,Alzheimer,mujeres,0
2026-08-03,Sonora,Alzheimer,general,1
2026-08-03,Sonora,Alzheimer,hombres,0
2026-08-03,Sonora,Alzheimer,mujeres,0
2026-08-10,Sonora,Alzheimer,general,1
2026-08-10,Sonora,Alzheimer,hombres,0
2026-08-10,Sonora,Alzheimer,mujeres,0
2026-08-17,Sonora,Alzheimer,general,1
2026-08-17,Sonora,Alzheimer,hombres,0
2026-08-17,Sonora,Alzheimer,mujeres,0
2026-08-24,Sonora,Alzheimer,general,1
2026-08-24,Sonora,Alzheimer,hombres,0
2026-08-24,Sonora,Alzheimer,mujeres,1
2026-08-31,Sonora,Alzheimer,general,1
2026-08-31,Sonora,Alzheimer,hombres,0
2026-08-31,Sonora,Alzheimer,mujeres,2
2026-09-07,Sonora,Alzheimer,general,1
2026-09-07,Sonora,Alzheimer,hombres,0
2026-09-07,Sonora,Alzheimer,mujeres,1
2026-09-14,Sonora,Alzheimer,general,1
2026-09-14,Sonora,Alzheimer,hombres,0
2026-09-14,Sonora,Alzheimer,mujeres,0
2026-09-21,Sonora,Alzheimer,general,1
2026-09-21,Sonora,Alzheimer,hombres,0
2026-09-21,Sonora,Alzheimer,mujeres,1
2026-09-28,Sonora,Alzheimer,general,1
2026-09-28,Sonora,Alzheimer,hombres,0
2026-09-28,Sonora,Alzheimer,mujeres,0
2026-10-05,Sonora,Alzheimer,general,1
2026-10-05,Sonora,Alzheimer,hombres,0
2026-10-05,Sonora,Alzheimer,mujeres,1
2026-10-12,Sonora,Alzheimer,general,1
2026-10-12,Sonora,Alzheimer,hombres,0
2026-10-12,Sonora,Alzheimer,mujeres,0
2026-10-19,Sonora,Alzheimer,general,1
2026-10-19,Sonora,Alzheimer,hombres,0
2026-10-19,Sonora,Alzheimer,mujeres,0
2026-10-26,Sonora,Alzheimer,general,1
2026-10-26,Sonora,Alzheimer,hombres,0
2026-10-26,Sonora,Alzheimer,mujeres,2
2026-11-02,Sonora,Alzheimer,general,1
2026-11-02,Sonora,Alzheimer,hombres,0
2026-11-02,Sonora,Alzheimer,mujeres,0
2026-11-09,Sonora,Alzheimer,general,1
2026-11-09,Sonora,Alzheimer,hombres,0
2026-11-09,Sonora,Alzheimer,mujeres,2
2026-11-16,Sonora,Alzheimer,general,1
2026-11-16,Sonora,Alzheimer,hombres,0
2026-11-16,Sonora,Alzheimer,mujeres,1
2026-11-23,Sonora,Alzheimer,general,1
2026-11-23,Sonora,Alzheimer,hombres,0
2026-11-23,Sonora,Alzheimer,mujeres,1
2026-11-30,Sonora,Alzheimer,general,1
2026-11-30,Sonora,Alzheimer,hombres,0
2026-11-30,Sonora,Alzheimer,mujeres,1
2026-12-07,Sonora,Alzheimer,general,1
2026-12-07,Sonora,Alzheimer,hombres,0
2026-12-07,Sonora,Alzheimer,mujeres,0
2026-12-14,Sonora,Alzheimer,general,1
2026-12-14,Sonora,Alzheimer,hombres,0
2026-12-14,Sonora,Alzheimer,mujeres,1
2026-12-21,Sonora,Alzheimer,general,1
2026-12-21,Sonora,Alzheimer,hombres,0
2026-12-21,Sonora,Alzheimer,mujeres,1
2026-12-28,Sonora,Alzheimer,general,1
2026-12-28,Sonora,Alzheimer,hombres,0
2026-12-28,Sonora,Alzheimer,mujeres,1
2027-01-04,Sonora,Alzheimer,general,1
2027-01-04,Sonora,Alzheimer,hombres,0
2027-01-04,Sonora,Alzheimer,mujeres,0
2027-01-11,Sonora,Alzheimer,general,1
2027-01-11,Sonora,Alzheimer,hombres,0
2027-01-11,Sonora,Alzheimer,mujeres,1
2027-01-18,Sonora,Alzheimer,general,1
2027-01-18,Sonora,Alzheimer,hombres,0
2027-01-18,Sonora,Alzheimer,mujeres,1
2027-01-25,Sonora,Alzheimer,general,1
2027-01-25,Sonora,Alzheimer,hombres,0
2027-01-25,Sonora,Alzheimer,mujeres,1
2026-02-02,Tabasco,Alzheimer,general,1
2026-02-02,Tabasco,Alzheimer,hombres,0
2026-02-02,Tabasco,Alzheimer,mujeres,0
2026-02-09,Tabasco,Alzheimer,general,1
2026-02-09,Tabasco,Alzheimer,hombres,0
2026-02-09,Tabasco,Alzheimer,mujeres,0
2026-02-16,Tabasco,Alzheimer,general,1
2026-02-16,Tabasco,Alzheimer,hombres,0
2026-02-16,Tabasco,Alzheimer,mujeres,0
2026-02-23,Tabasco,Alzheimer,general,1
2026-02-23,Tabasco,Alzheimer,hombres,0
2026-02-23,Tabasco,Alzheimer,mujeres,0
2026-03-02,Tabasco,Alzheimer,general,1
2026-03-02,Tabasco,Alzheimer,hombres,0
2026-03-02,Tabasco,Alzheimer,mujeres,0
2026-03-09,Tabasco,Alzheimer,general,1
2026-03-09,Tabasco,Alzheimer,hombres,0
2026-03-09,Tabasco,Alzheimer,mujeres,0
2026-03-16,Tabasco,Alzheimer,general,1
2026-03-16,Tabasco,Alzheimer,hombres,1
2026-03-16,Tabasco,Alzheimer,mujeres,0
2026-03-23,Tabasco,Alzheimer,general,1
2026-03-23,Tabasco,Alzheimer,hombres,1
2026-03-23,Tabasco,Alzheimer,mujeres,0
2026-03-30,Tabasco,Alzheimer,general,1
2026-03-30,Tabasco,Alzheimer,hombres,0
2026-03-30,Tabasco,Alzheimer,mujeres,0
2026-04-06,Tabasco,Alzheimer,general,1
2026-04-06,Tabasco,Alzheimer,hombres,0
2026-04-06,Tabasco,Alzheimer,mujeres,0
2026-04-13,Tabasco,Alzheimer,general,1
2026-04-13,Tabasco,Alzheimer,hombres,0
2026-04-13,Tabasco,Alzheimer,mujeres,0
2026-04-20,Tabasco,Alzheimer,general,1
2026-04-20,Tabasco,Alzheimer,hombres,0
2026-04-20,Tabasco,Alzheimer,mujeres,0
2026-04-27,Tabasco,Alzheimer,general,1
2026-04-27,Tabasco,Alzheimer,hombres,0
2026-04-27,Tabasco,Alzheimer,mujeres,0
2026-05-04,Tabasco,Alzheimer,general,1
2026-05-04,Tabasco,Alzheimer,hombres,1
2026-05-04,Tabasco,Alzheimer,mujeres,0
2026-05-11,Tabasco,Alzheimer,general,1
2026-05-11,Tabasco,Alzheimer,hombres,1
2026-05-11,Tabasco,Alzheimer,mujeres,0
2026-05-18,Tabasco,Alzheimer,general,1
2026-05-18,Tabasco,Alzheimer,hombres,1
2026-05-18,Tabasco,Alzheimer,mujeres,0
2026-05-25,Tabasco,Alzheimer,general,1
2026-05-25,Tabasco,Alzheimer,hombres,1
2026-05-25,Tabasco,Alzheimer,mujeres,0
2026-06-01,Tabasco,Alzheimer,general,1
2026-06-01,Tabasco,Alzheimer,hombres,0
2026-06-01,Tabasco,Alzheimer,mujeres,0
2026-06-08,Tabasco,Alzheimer,general,1
2026-06-08,Tabasco,Alzheimer,hombres,0
2026-06-08,Tabasco,Alzheimer,mujeres,0
2026-06-15,Tabasco,Alzheimer,general,1
2026-06-15,Tabasco,Alzheimer,hombres,0
2026-06-15,Tabasco,Alzheimer,mujeres,0
2026-06-22,Tabasco,Alzheimer,general,1
2026-06-22,Tabasco,Alzheimer,hombres,0
2026-06-22,Tabasco,Alzheimer,mujeres,0
2026-06-29,Tabasco,Alzheimer,general,1
2026-06-29,Tabasco,Alzheimer,hombres,1
2026-06-29,Tabasco,Alzheimer,mujeres,0
2026-07-06,Tabasco,Alzheimer,general,1
2026-07-06,Tabasco,Alzheimer,hombres,1
2026-07-06,Tabasco,Alzheimer,mujeres,0
2026-07-13,Tabasco,Alzheimer,general,1
2026-07-13,Tabasco,Alzheimer,hombres,0
2026-07-13,Tabasco,Alzheimer,mujeres,0
2026-07-20,Tabasco,Alzheimer,general,1
2026-07-20,Tabasco,Alzheimer,hombres,0
2026-07-20,Tabasco,Alzheimer,mujeres,0
2026-07-27,Tabasco,Alzheimer,general,1
2026-07-27,Tabasco,Alzheimer,hombres,0
2026-07-27,Tabasco,Alzheimer,mujeres,0
2026-08-03,Tabasco,Alzheimer,general,1
2026-08-03,Tabasco,Alzheimer,hombres,0
2026-08-03,Tabasco,Alzheimer,mujeres,0
2026-08-10,Tabasco,Alzheimer,general,1
2026-08-10,Tabasco,Alzheimer,hombres,0
2026-08-10,Tabasco,Alzheimer,mujeres,0
2026-08-17,Tabasco,Alzheimer,general,1
2026-08-17,Tabasco,Alzheimer,hombres,0
2026-08-17,Tabasco,Alzheimer,mujeres,0
2026-08-24,Tabasco,Alzheimer,general,1
2026-08-24,Tabasco,Alzheimer,hombres,0
